id;date;actor1;actor2;numEvent;goldenstein;numMen;numSource;numArticle;avgTone;url
253461151;20120401;FRA;IDN;70;7;5;1;5;0.795228628;http://www.thejakartapost.com/news/2013/04/01/seismic-survey-completed-chevron-expand-west-papua.html
253461153;20120401;GBR;WST;72;8.3;20;2;20;1.411115857;http://www.scotsman.com/news/uk/speeding-up-cuts-will-hit-afghan-confidence-1-2871459
253461350;20120401;USA;IDN;20;3;8;1;8;2.466367713;http://www.forbesadvocate.com.au/story/1402234/take-more-official-refugees-indonesia-says/?cs=7
253461351;20120401;USA;IDN;20;3;2;1;2;2.466367713;http://www.forbesadvocate.com.au/story/1402234/take-more-official-refugees-indonesia-says/?cs=7
253461364;20120401;USA;USA;20;3;1;1;1;6.572769953;http://timesofindia.indiatimes.com/tech/tech-news/internet/Google-faces-flak-over-Easter-days-doodle/articleshow/19322033.cms
253461608;20130302;USA;USA;20;3;4;1;4;1.718845918;http://www.bloomberg.com/news/2013-04-01/airline-returns-refute-buffett-aversion-to-u-s-carriers.html
253461627;20130302;USA;USA;20;3;10;2;10;3.332780328;http://www.businessweek.com/news/2013-04-01/exxon-arkansas-spill-raises-scrutiny-of-keystone-pipeline
253461628;20130302;USA;USA;20;3;10;2;10;3.360565246;http://www.post-gazette.com/stories/news/us/exxons-arkansas-spill-raises-criticism-of-keystone-pipeline-681746/
253461710;20130325;CAN;USA;71;7.4;2;1;2;0.766871166;http://www.montrealgazette.com/business/Investing+Strategy+Canadians+indirectly+dearly+their+mutual/8179663/story.html
253461714;20130325;CMR;CAF;233;3.4;16;4;16;1.781832055;http://www.trust.org/alertnet/news/cafrican-republic-opposition-says-to-boycott-new-government
253461715;20130325;CMR;CAF;233;3.4;16;4;16;1.781832055;http://www.trust.org/alertnet/news/cafrican-republic-opposition-says-to-boycott-new-government
253461716;20130325;CMR;CAF;233;3.4;48;4;48;1.781832055;http://www.trust.org/alertnet/news/cafrican-republic-opposition-says-to-boycott-new-government
253461751;20130325;GBR;GBR;20;3;2;1;2;2.008032129;http://www.dailymail.co.uk/health/article-2302274/NHS-111-helpline-Service-launch-ONE-area-tomorrow-grave-concerns-safety.html?ITO=1490&ns_mchannel=rss&ns_campaign=1490
253461752;20130325;GBR;GBR;20;3;2;1;2;2.008032129;http://www.dailymail.co.uk/health/article-2302274/NHS-111-helpline-Service-launch-ONE-area-tomorrow-grave-concerns-safety.html?ITO=1490&ns_mchannel=rss&ns_campaign=1490
253461806;20130325;IND;CHN;20;3;15;1;15;1.29316652;http://www.washingtonpost.com/world/asia_pacific/indian-states-fight-over-river-usage/2013/04/01/73026ae0-9895-11e2-b68f-dc5c4b47e519_story.html?wprss=rss_world
253461860;20130325;KOR;PRK;20;3;10;4;10;1.69564148;http://in.reuters.com/article/2013/04/01/korea-north-idINDEE9300D820130401?feedType=RSS&feedName=worldNews
253461861;20130325;KOR;PRK;20;3;8;3;8;1.732621498;http://in.reuters.com/article/2013/04/01/korea-north-idINDEE9300D820130401?feedType=RSS&feedName=worldNews
253461862;20130325;KOR;PRK;20;3;2;1;2;1.54772141;http://www.firstpost.com/world/south-korea-vows-fast-response-to-north-u-s-positions-destroyer-682184.html
253461863;20130325;KOR;USA;20;3;10;1;10;0;BBC Monitoring
253461864;20130325;KOR;USA;20;3;10;1;10;0;BBC Monitoring
253461867;20130325;KOR;PRK;20;3;30;4;30;1.69564148;http://in.reuters.com/article/2013/04/01/korea-north-idINDEE9300D820130401?feedType=RSS&feedName=worldNews
253461982;20130325;SYR;TUR;20;3;2;1;2;2.083333333;http://latitude.blogs.nytimes.com/2013/04/01/could-syrias-kurds-change-the-course-of-the-civil-war/?partner=rss&emc=rss
253461983;20130325;SYR;TUR;20;3;2;1;2;2.083333333;http://latitude.blogs.nytimes.com/2013/04/01/could-syrias-kurds-change-the-course-of-the-civil-war/?partner=rss&emc=rss
253462028;20130325;USA;USA;25;-0.3;2;1;2;1.377952756;http://www.csmonitor.com/USA/Latest-News-Wires/2013/0401/Connecticut-reaches-deal-on-tough-gun-laws-3-months-after-Newtown
253462029;20130325;USA;USA;25;-0.3;2;1;2;1.377952756;http://www.csmonitor.com/USA/Latest-News-Wires/2013/0401/Connecticut-reaches-deal-on-tough-gun-laws-3-months-after-Newtown
253462047;20130325;USA;IRQ;25;-0.3;4;1;4;1.334173664;http://www.theglobeandmail.com/news/politics/in-iraq-john-baird-works-to-rebuild-diplomatic-and-economic-ties/article10600564/?cmpid=rss1
253462048;20130325;USA;IRQ;25;-0.3;16;1;16;1.334173664;http://www.theglobeandmail.com/news/politics/in-iraq-john-baird-works-to-rebuild-diplomatic-and-economic-ties/article10600564/?cmpid=rss1
253462146;20130331;CYP;CYP;70;7;6;1;6;0;BBC Monitoring
253462248;20130331;USA;JPN;20;3;2;1;2;4.054054054;http://www.bloomberg.com/news/2013-04-01/caroline-kennedy-said-to-be-obama-choice-for-japan-envoy.html
253465143;20130401;AFG;AFG;72;8.3;3;1;3;0;BBC Monitoring
253465150;20130401;AFG;AFG;72;8.3;4;1;4;0;BBC Monitoring
253465208;20130401;AFG;GBR;73;7.4;6;1;6;1.630434783;http://www.independent.co.uk/news/world/asia/afghan-militaryequipment-is-airlifted-backto-britain-8556206.html
253465209;20130401;AFG;GBR;73;7.4;2;1;2;1.630434783;http://www.independent.co.uk/news/world/asia/afghan-militaryequipment-is-airlifted-backto-britain-8556206.html
253465272;20130401;AFG;PAK;20;3;8;1;8;0;BBC Monitoring
253465321;20130401;AFG;PHL;72;8.3;7;1;7;4.270462633;http://www.philippinetimes.com/index.php/sid/213532697/scat/2411cd3571b4f088
253465366;20130401;AFG;USA;70;7;1;1;1;1.277139208;http://www.startribune.com/world/200855621.html
253465395;20130401;AFG;USA;71;7.4;12;1;12;3.579952267;http://in.reuters.com/article/2013/04/02/people-angleina-jolie-idINDEE93101720130402
253465418;20130401;AFG;AFG;72;8.3;10;1;10;1.587301587;http://www.bignewsnetwork.com/index.php/sid/213530996/scat/6e1d5c8e1f98f17c
253465433;20130401;AFG;PAK;25;-0.3;10;1;10;2.34375;http://www.khaama.com/kabul-worried-over-pakistans-unilateral-activies-in-duraland-line-2320
253465555;20130401;AFR;CAF;256;-0.3;8;1;8;2.537313433;http://www.npr.org/templates/story/story.php?storyId=175920843&ft=1&f=
253465556;20130401;AFR;CAF;256;-0.3;2;1;2;2.023121387;http://www.news24.com/SouthAfrica/Politics/DAs-CAR-call-misguided-ANC-20130401
253465557;20130401;AFR;CAF;256;-0.3;2;1;2;2.537313433;http://www.npr.org/templates/story/story.php?storyId=175920843&ft=1&f=
253465561;20130401;AFR;CAF;70;7;1;1;1;2.464065708;http://www.bloomberg.com/news/2013-04-01/central-african-republic-leader-appoints-government.html
253465562;20130401;AFR;CAF;70;7;1;1;1;2.464065708;http://www.bloomberg.com/news/2013-04-01/central-african-republic-leader-appoints-government.html
253465581;20130401;AFR;COD;72;8.3;4;1;4;2.023121387;http://www.news24.com/SouthAfrica/Politics/DAs-CAR-call-misguided-ANC-20130401
253465590;20130401;AFR;GBR;20;3;10;1;10;1.866666667;http://allafrica.com/stories/201304010164.html
253465629;20130401;AFR;RUS;20;3;1;1;1;2.083333333;http://72.167.255.126/index.php?sid=6&aid=110&dir=2013/March/Wednesday27
253465630;20130401;AFR;RUS;20;3;2;1;2;2.083333333;http://72.167.255.126/index.php?sid=6&aid=110&dir=2013/March/Wednesday27
253465635;20130401;AFR;UGA;72;8.3;2;1;2;2.023121387;http://www.news24.com/SouthAfrica/Politics/DAs-CAR-call-misguided-ANC-20130401
253465636;20130401;AFR;UGA;72;8.3;2;1;2;2.023121387;http://www.news24.com/SouthAfrica/Politics/DAs-CAR-call-misguided-ANC-20130401
253465637;20130401;AFR;USA;20;3;10;1;10;1.866666667;http://allafrica.com/stories/201304010164.html
253465645;20130401;AFR;ZAF;20;3;8;1;8;2.064896755;http://www.bbc.co.uk/news/world-africa-21997435
253465646;20130401;AFR;ZAF;232;3.4;2;1;2;2.023121387;http://www.news24.com/SouthAfrica/Politics/DAs-CAR-call-misguided-ANC-20130401
253465654;20130401;AFR;ZAF;20;3;4;1;4;4.895104895;http://www.guardian.co.uk/world/2013/apr/01/amina-cachalia-mandela-marriage-proposal
253465656;20130401;AFR;ZAF;20;3;2;1;2;2.537313433;http://www.npr.org/templates/story/story.php?storyId=175920843&ft=1&f=
253465657;20130401;AFR;ZAF;20;3;6;1;6;2.537313433;http://www.npr.org/templates/story/story.php?storyId=175920843&ft=1&f=
253465658;20130401;AFR;ZAF;20;3;2;1;2;2.537313433;http://www.npr.org/templates/story/story.php?storyId=175920843&ft=1&f=
253465659;20130401;AFR;ZAF;70;7;2;1;2;2.464065708;http://www.bloomberg.com/news/2013-04-01/central-african-republic-leader-appoints-government.html
253465664;20130401;AFR;CAF;72;8.3;4;2;4;2.100219385;http://www.sbs.com.au/news/article/1752028/Rebels-oppn-form-govt-in-Central-Africa
253465665;20130401;AFR;CAF;72;8.3;16;2;16;2.100219385;http://www.sbs.com.au/news/article/1752028/Rebels-oppn-form-govt-in-Central-Africa
253465674;20130401;AFR;ZAF;232;3.4;4;2;4;2.100219385;http://www.sbs.com.au/news/article/1752028/Rebels-oppn-form-govt-in-Central-Africa
253465675;20130401;AFR;ZAF;232;3.4;16;2;16;2.100219385;http://www.sbs.com.au/news/article/1752028/Rebels-oppn-form-govt-in-Central-Africa
253465733;20130401;ALB;MKD;20;3;2;1;2;0;BBC Monitoring
253465740;20130401;ALB;MKD;20;3;6;1;6;0;BBC Monitoring
253465773;20130401;ARE;AFR;26;4;4;1;4;3.557312253;http://www.ameinfo.com/dubai-chamber-hosts-organising-committee-meeting-335694
253465816;20130401;ARE;USA;70;7;4;1;4;7.835820896;http://www.ameinfo.com/united-arab-bank-recognised-trade-export-335699
253465825;20130401;ARE;AFR;26;4;6;1;6;3.557312253;http://www.ameinfo.com/dubai-chamber-hosts-organising-committee-meeting-335694
253466046;20130401;AUS;AUS;20;3;2;1;2;2.815013405;http://www.stockjournal.com.au/news/agriculture/general/opinion/carbon-price-future-unknown/2652359.aspx?src=rss
253466097;20130401;AUS;GBR;75;7;1;1;1;1.25;http://www.policymic.com/articles/32175/julian-assange-case-top-prosecutor-quits-case-while-assange-continues-to-hide-in-ecuadorian-embassy
253466098;20130401;AUS;GBR;75;7;1;1;1;1.25;http://www.policymic.com/articles/32175/julian-assange-case-top-prosecutor-quits-case-while-assange-continues-to-hide-in-ecuadorian-embassy
253466151;20130401;AUS;PRK;20;3;10;1;10;2.097902098;http://www.forbesadvocate.com.au/story/1402105/australia-urges-tighter-ban-on-north-korea/?cs=7
253466157;20130401;AUS;SWE;75;7;1;1;1;1.25;http://www.policymic.com/articles/32175/julian-assange-case-top-prosecutor-quits-case-while-assange-continues-to-hide-in-ecuadorian-embassy
253466158;20130401;AUS;SWE;75;7;1;1;1;1.25;http://www.policymic.com/articles/32175/julian-assange-case-top-prosecutor-quits-case-while-assange-continues-to-hide-in-ecuadorian-embassy
253466182;20130401;AUS;AUS;20;3;5;1;5;1.44092219;http://www.news.com.au/breaking-news/police-recruits-sidelined-in-push-for-more-protective-services-officers/story-e6frfkp9-1226610468240?from=public_rss
253466199;20130401;AUS;ISR;20;3;8;1;8;5.263157895;http://www.haaretz.com/news/diplomacy-defense/shake-up-in-canberra-government-could-bolster-ties-with-israel.premium-1.512923?localLinksEnabled=false
253466216;20130401;AUS;AUS;20;3;8;4;8;0.929684184;http://www.perthnow.com.au/news/breaking-news/nsw-mardi-gras-man-to-defend-charges/story-fnhrvfuw-1226610778121?from=public_rss
253466278;20130401;AZE;AZE;71;7.4;10;1;10;0;http://en.trend.az/news/politics/2134277.html
253466290;20130401;AZE;FRA;20;3;4;1;4;2.112676056;http://en.trend.az/news/society/2134366.html
253466407;20130401;BGD;BGD;72;8.3;10;1;10;3.875968992;http://www.thefinancialexpress-bd.com/index.php?ref=MjBfMDRfMDJfMTNfMV8zXzE2NTA4MQ%3D%3D&utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+thefinancialexpress-bd%2FIouH+%28The+Financial+Express%29
253466420;20130401;BGD;MYS;20;3;10;1;10;0.657894737;http://biz.thestar.com.my/news/story.asp?file=/2013/4/2/business/12914964&sec=business
253466535;20130401;BLR;BLR;20;3;2;1;2;0;BBC Monitoring
253466619;20130401;BRA;NAM;20;3;16;1;16;1.442307692;http://www.xe.com/news/2013/04/01/3283169.htm?utm_source=RSS&utm_medium=TL&utm_content=NOGEO&utm_campaign=News_RSS_Art18
253466620;20130401;BRA;NAM;20;3;4;1;4;1.442307692;http://www.xe.com/news/2013/04/01/3283169.htm?utm_source=RSS&utm_medium=TL&utm_content=NOGEO&utm_campaign=News_RSS_Art18
253466635;20130401;BRA;BRA;20;3;2;1;2;2.687569989;http://www.geekosystem.com/cicadas-to-swarm-and-be-tracked/
253467545;20130401;CAF;AFR;232;3.4;4;1;4;2.023121387;http://www.news24.com/SouthAfrica/Politics/DAs-CAR-call-misguided-ANC-20130401
253467546;20130401;CAF;AFR;256;-0.3;2;1;2;2.023121387;http://www.news24.com/SouthAfrica/Politics/DAs-CAR-call-misguided-ANC-20130401
253467547;20130401;CAF;AFR;256;-0.3;2;1;2;2.023121387;http://www.news24.com/SouthAfrica/Politics/DAs-CAR-call-misguided-ANC-20130401
253467585;20130401;CAF;ZAF;232;3.4;2;1;2;2.023121387;http://www.news24.com/SouthAfrica/Politics/DAs-CAR-call-misguided-ANC-20130401
253467586;20130401;CAF;ZAF;256;-0.3;2;1;2;2.023121387;http://www.news24.com/SouthAfrica/Politics/DAs-CAR-call-misguided-ANC-20130401
253467728;20130401;CAN;CAN;20;3;5;1;5;3.436426117;http://www.obj.ca/Canada---World/2013-04-01/article-3211407/Ontario-unfairly-strained-by-$11B-fiscal-gap:-report/1
253467733;20130401;CAN;CAN;20;3;2;1;2;1.709401709;http://www.montrealgazette.com/life/Province+urged+step+fight+against+elder+abuse/8179585/story.html
253467734;20130401;CAN;CAN;231;3.4;2;1;2;6.306306306;http://www.ctvnews.ca/canada/vancouver-search-and-rescue-force-loses-federal-funding-1.1218688
253467823;20130401;CAN;KWT;71;7.4;10;1;10;2.517162471;http://www.theglobeandmail.com/news/world/syria-live/ottawa-helps-syrias-refugees-but-wont-do-anything-to-end-the-war/article10618556/?cmpid=rss1
253467846;20130401;CAN;PSE;71;7.4;2;1;2;0.76754386;http://www.theglobeandmail.com/news/world/search-for-palestinian-authoritys-missing-millions-leads-to-canada/article10600170/?cmpid=rss1
253467847;20130401;CAN;PSE;20;3;2;1;2;0.76754386;http://www.theglobeandmail.com/news/world/search-for-palestinian-authoritys-missing-millions-leads-to-canada/article10600170/?cmpid=rss1
253467858;20130401;CAN;USA;20;3;2;1;2;3.963963964;http://www.prnewswire.com/news-releases/bioniche-life-sciences-inc-regains-sponsorship-of-urocidin-200935911.html
253467859;20130401;CAN;USA;20;3;8;1;8;3.963963964;http://www.prnewswire.com/news-releases/bioniche-life-sciences-inc-regains-sponsorship-of-urocidin-200935911.html
253467860;20130401;CAN;USA;20;3;8;1;8;4.31423231;http://www.cnn.com/2013/04/01/living/native-fashion-beyond-buckskin/index.html?eref=rss_mostpopular&utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+rss%2Fcnn_mostpopular+%28RSS%3A+Most+Popular%29
253467888;20130401;CAN;CAN;20;3;20;2;20;2.968213058;http://www.theglobeandmail.com/news/national/ontario-unfairly-strained-by-11-billion-fiscal-gap-report/article10624159/?cmpid=rss1
253467889;20130401;CAN;CAN;70;7;10;1;10;3.963963964;http://www.prnewswire.com/news-releases/bioniche-life-sciences-inc-regains-sponsorship-of-urocidin-200935911.html
253467891;20130401;CAN;USA;20;3;20;2;20;2.801102712;http://www.theglobeandmail.com/report-on-business/international-business/us-business/arkansas-spill-shows-potential-for-keystone-nightmare-group-warns/article10642493/?cmpid=rss1
253467895;20130401;CAN;CAN;20;3;6;1;6;3.422053232;http://thecabin.net/interact/letters/2013-04-01/still-want-keystone-xl
253467924;20130401;CAN;CAN;231;3.4;6;1;6;6.306306306;http://www.ctvnews.ca/canada/vancouver-search-and-rescue-force-loses-federal-funding-1.1218688
253467927;20130401;CAN;CAN;71;7.4;10;1;10;4.287138584;http://www.theglobeandmail.com/report-on-business/small-business/starting-out/new-visa-program-aims-to-lure-top-foreign-entrepreneurs/article10569573/?cmpid=rss1
253467951;20130401;CAN;PSE;71;7.4;6;1;6;0.76754386;http://www.theglobeandmail.com/news/world/search-for-palestinian-authoritys-missing-millions-leads-to-canada/article10600170/?cmpid=rss1
253468049;20130401;CHE;CHE;20;3;16;4;16;3.674049408;http://www.gmanetwork.com/news/story/301914/economy/companies/novartis-loses-landmark-india-patent-case-on-glivec
253468161;20130401;CHN;AFR;20;3;10;1;10;2.063106796;http://www.marketwatch.com/story/brics-nations-slowly-creating-a-new-power-center-2013-04-01?siteid=rss&rss=1
253468165;20130401;CHN;AFR;71;7.4;10;1;10;2.881355932;http://www.rediff.com/business/column/column-the-many-problems-with-a-brics-bank/20130401.htm
253468173;20130401;CHN;BRA;71;7.4;2;1;2;2.063106796;http://www.marketwatch.com/story/brics-nations-slowly-creating-a-new-power-center-2013-04-01?siteid=rss&rss=1
253468174;20130401;CHN;BRA;71;7.4;3;1;3;2.063106796;http://www.marketwatch.com/story/brics-nations-slowly-creating-a-new-power-center-2013-04-01?siteid=rss&rss=1
253468218;20130401;CHN;CHN;71;7.4;2;1;2;0;BBC Monitoring
253468222;20130401;CHN;CHN;20;3;4;2;4;6.569567355;http://zeenews.india.com/news/world/chinese-army-urged-to-be-combat-ready_839096.html
253468223;20130401;CHN;CHN;20;3;2;1;2;0;BBC Monitoring
253468225;20130401;CHN;CHN;72;8.3;2;1;2;1.639344262;http://www.rediff.com/news/report/two-chinese-pilots-killed-in-su-27-fighter-crash/20130401.htm
253468344;20130401;CHN;PHL;20;3;2;1;2;5.485232068;http://www.philippinetimes.com/index.php/sid/213533423/scat/2411cd3571b4f088
253468350;20130401;CHN;PRK;20;3;29;1;29;2.254874512;http://edition.cnn.com/2013/04/01/world/asia/us-north-korea-radar/index.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+rss%2Fedition_asia+%28RSS%3A+Asia%29
253468351;20130401;CHN;PRK;20;3;12;1;12;2.224992915;http://www.cnn.com/2013/04/01/world/asia/us-north-korea-radar/index.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+rss%2Fcnn_latest+%28RSS%3A+Most+Recent%29
253468352;20130401;CHN;PRK;20;3;4;1;4;2.325533675;http://edition.cnn.com/2013/04/01/world/asia/us-north-korea-radar/index.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+rss%2Fedition_asia+%28RSS%3A+Asia%29
253468360;20130401;CHN;RUS;20;3;4;2;4;2.328412328;http://www.asianage.com/international/south-korea-leader-vows-strong-retaliation-north-228
253468361;20130401;CHN;RUS;20;3;4;2;4;2.328412328;http://www.asianage.com/international/south-korea-leader-vows-strong-retaliation-north-228
253468362;20130401;CHN;RUS;20;3;12;2;12;2.328412328;http://www.asianage.com/international/south-korea-leader-vows-strong-retaliation-north-228
253468411;20130401;CHN;USA;20;3;2;1;2;3.417533432;http://rendezvous.blogs.nytimes.com/2013/04/01/canadas-latest-climate-change/?partner=rss&emc=rss
253468412;20130401;CHN;USA;20;3;2;1;2;3.417533432;http://rendezvous.blogs.nytimes.com/2013/04/01/canadas-latest-climate-change/?partner=rss&emc=rss
253468413;20130401;CHN;USA;20;3;6;1;6;3.417533432;http://rendezvous.blogs.nytimes.com/2013/04/01/canadas-latest-climate-change/?partner=rss&emc=rss
253468427;20130401;CHN;USA;71;7.4;10;1;10;0;BBC Monitoring
253468472;20130401;CHN;CHN;73;7.4;2;1;2;2.8;http://www.cbc.ca/news/world/story/2013/04/01/tibet-china-landslide-dead.html?cmp=rss
253468475;20130401;CHN;CHN;73;7.4;3;1;3;2.8;http://www.cbc.ca/news/world/story/2013/04/01/tibet-china-landslide-dead.html?cmp=rss
253468476;20130401;CHN;CHN;73;7.4;3;1;3;3.090909091;http://www.channelnewsasia.com/news/asiapacific/afp_asiapacific/hopes-fade-in-search-for-survivors-of-ti/622398.html
253468477;20130401;CHN;CHN;73;7.4;2;1;2;3.090909091;http://www.channelnewsasia.com/news/asiapacific/afp_asiapacific/hopes-fade-in-search-for-survivors-of-ti/622398.html
253468515;20130401;CHN;PHL;20;3;6;1;6;5.485232068;http://www.philippinetimes.com/index.php/sid/213533423/scat/2411cd3571b4f088
253468687;20130401;COD;COD;74;8.5;3;1;3;2.280130293;http://www.news24.com/Africa/News/SA-troops-moved-for-new-DRC-mission-20130401
253470247;20130401;CYP;CYP;20;3;10;1;10;0;BBC Monitoring
253470260;20130401;CYP;EUR;73;7.4;2;1;2;2.994011976;http://www.washingtonpost.com/business/russian-cabinet-member-says-it-has-no-plans-for-bailing-out-russian-depositors-in-cyprus/2013/04/01/e0b1d7ec-9abb-11e2-9219-51eb8387e8f1_story.html
253470284;20130401;CYP;RUS;20;3;9;1;9;2.235179786;http://www.nzherald.co.nz/world/news/article.cfm?c_id=2&objectid=10874800&ref=rss
253470309;20130401;CYP;CYP;70;7;2;1;2;0;BBC Monitoring
253470324;20130401;CYP;EUR;26;4;10;1;10;1.597444089;http://www.bloomberg.com/news/2013-04-01/cyprus-seeks-more-time-to-meet-targets-in-talks-with-troika.html
253470384;20130401;DEU;GRC;20;3;2;1;2;3.457446809;http://www.dw.de/study-disease-spreading-due-to-eurozone-crisis/a-16711822?maca=en-rss-en-all-1573-rdf
253470385;20130401;DEU;GRC;20;3;2;1;2;3.315649867;http://www.dw.de/study-disease-spreading-due-to-eurozone-crisis/a-16711822?maca=en-rss-en-eu-2092-rdf
253470399;20130401;DEU;KOR;20;3;8;1;8;3.634759165;http://www.dw.de/german-easter-marches-for-peace-log-dwindling-turnout/a-16713018?maca=en-rss-en-all-1573-rdf
253470400;20130401;DEU;KOR;20;3;12;1;12;3.634759165;http://www.dw.de/german-easter-marches-for-peace-log-dwindling-turnout/a-16713018?maca=en-rss-en-all-1573-rdf
253470422;20130401;DEU;RUS;73;7.4;4;1;4;0;BBC Monitoring
253470423;20130401;DEU;RUS;73;7.4;6;1;6;0;BBC Monitoring
253470437;20130401;DEU;USA;20;3;8;1;8;3.634759165;http://www.dw.de/german-easter-marches-for-peace-log-dwindling-turnout/a-16713018?maca=en-rss-en-all-1573-rdf
253470438;20130401;DEU;USA;20;3;12;1;12;3.634759165;http://www.dw.de/german-easter-marches-for-peace-log-dwindling-turnout/a-16713018?maca=en-rss-en-all-1573-rdf
253470439;20130401;DEU;USA;20;3;3;1;3;4.537521815;http://economictimes.indiatimes.com/tech/internet/youtube-shuts-google-sniffs-twitter-slims-in-april-fool-gags/articleshow/19326066.cms
253470440;20130401;DEU;USA;20;3;3;1;3;2.839116719;http://www.gulf-daily-news.com/NewsDetails.aspx?storyid=350674
253470465;20130401;DEU;GRC;20;3;2;1;2;3.457446809;http://www.dw.de/study-disease-spreading-due-to-eurozone-crisis/a-16711822?maca=en-rss-en-all-1573-rdf
253470466;20130401;DEU;GRC;20;3;2;1;2;3.315649867;http://www.dw.de/study-disease-spreading-due-to-eurozone-crisis/a-16711822?maca=en-rss-en-eu-2092-rdf
253470521;20130401;DZA;BHR;20;3;10;1;10;3.260869565;http://www.bna.bh/portal/en/news/554406
253470587;20130401;ECU;ECU;75;7;10;1;10;4.402515723;http://www.sbs.com.au/news/article/1752312/Barrister-to-run-Assanges-Senate-campaign
253470588;20130401;ECU;ECU;75;7;40;3;40;4.100529101;http://www.news.com.au/breaking-news/national/barrister-to-run-assanges-senate-campaign/story-e6frfku9-1226610701717?from=public_rss
253470589;20130401;ECU;SWE;75;7;1;1;1;1.25;http://www.policymic.com/articles/32175/julian-assange-case-top-prosecutor-quits-case-while-assange-continues-to-hide-in-ecuadorian-embassy
253470590;20130401;ECU;SWE;75;7;1;1;1;1.25;http://www.policymic.com/articles/32175/julian-assange-case-top-prosecutor-quits-case-while-assange-continues-to-hide-in-ecuadorian-embassy
253470591;20130401;ECU;SWE;75;7;1;1;1;1.25;http://www.policymic.com/articles/32175/julian-assange-case-top-prosecutor-quits-case-while-assange-continues-to-hide-in-ecuadorian-embassy
253471189;20130401;EGY;FRA;20;3;1;1;1;2.608695652;http://www.dailystar.com.lb/News/Middle-East/2013/Apr-01/212107-egypts-morsi-seeks-to-keep-strong-ties-with-france.ashx
253471190;20130401;EGY;FRA;20;3;1;1;1;2.608695652;http://www.dailystar.com.lb/News/Middle-East/2013/Apr-01/212107-egypts-morsi-seeks-to-keep-strong-ties-with-france.ashx
253471206;20130401;EGY;IRN;20;3;10;5;10;2.293452181;http://www.google.com/hostednews/ap/article/ALeqM5iGhOX_0v6DDz862qvbo0C1qlNVaw?docId=035ebe90d1d145f7bd55cc4ed261177c
253471207;20130401;EGY;IRN;20;3;8;4;8;2.258620604;http://www.google.com/hostednews/ap/article/ALeqM5iGhOX_0v6DDz862qvbo0C1qlNVaw?docId=035ebe90d1d145f7bd55cc4ed261177c
253471208;20130401;EGY;IRN;20;3;2;1;2;2.432778489;http://www.miamiherald.com/2013/04/01/3317957/iranian-tourists-in-egypt-showcase.html
253471237;20130401;EGY;JOR;20;3;16;1;16;2.270011947;http://www.jpost.com/Opinion/Op-EdContributors/Article.aspx?id=308354&R=R7
253471238;20130401;EGY;JOR;20;3;4;1;4;2.270011947;http://www.jpost.com/Opinion/Op-EdContributors/Article.aspx?id=308354&R=R7
253471305;20130401;EGY;SYR;20;3;1;1;1;2.608695652;http://www.dailystar.com.lb/News/Middle-East/2013/Apr-01/212107-egypts-morsi-seeks-to-keep-strong-ties-with-france.ashx
253471306;20130401;EGY;SYR;20;3;1;1;1;2.608695652;http://www.dailystar.com.lb/News/Middle-East/2013/Apr-01/212107-egypts-morsi-seeks-to-keep-strong-ties-with-france.ashx
253471315;20130401;EGY;EGY;25;-0.3;2;1;2;0;BBC Monitoring
253471424;20130401;ESP;CYP;20;3;10;1;10;0.956937799;http://www.nasdaq.com/article/forex-eurusd-erases-daily-losses-ahead-of-us-manufacturing-data-cm232201?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+nasdaq%2Fcategories+%28Articles+by+Category%29
253471446;20130401;ESP;SYR;70;7;1;1;1;2.812071331;http://globalvoicesonline.org/2013/04/01/al-jazeera-amplifying-gv-womens-voices/
253471447;20130401;ESP;SYR;70;7;2;1;2;2.812071331;http://globalvoicesonline.org/2013/04/01/al-jazeera-amplifying-gv-womens-voices/
253471448;20130401;ESP;SYR;70;7;5;1;5;2.812071331;http://globalvoicesonline.org/2013/04/01/al-jazeera-amplifying-gv-womens-voices/
253471529;20130401;EUR;EUR;71;7.4;10;1;10;2.752293578;http://www.gmanetwork.com/news/story/301868/scitech/technology/robot-bee-swarms-our-servants-of-the-future
253471544;20130401;EUR;TUN;71;7.4;10;1;10;2.257336343;http://www.bloomberg.com/news/2013-04-01/tunisia-expects-1-8-billion-imf-accord-by-may.html
253471594;20130401;FJI;FJI;20;3;1;1;1;2.848101266;http://www.fijitimes.com/story.aspx?id=229846
253471666;20130401;FRA;DEU;72;8.3;5;1;5;0.993377483;http://www.bbc.co.uk/news/world-africa-21998398#sa-ns_mchannel=rss&ns_source=PublicRSS20-sa
253471674;20130401;FRA;EGY;20;3;1;1;1;2.608695652;http://www.dailystar.com.lb/News/Middle-East/2013/Apr-01/212107-egypts-morsi-seeks-to-keep-strong-ties-with-france.ashx
253471675;20130401;FRA;EGY;20;3;1;1;1;2.608695652;http://www.dailystar.com.lb/News/Middle-East/2013/Apr-01/212107-egypts-morsi-seeks-to-keep-strong-ties-with-france.ashx
